[2025-11-20 09:23:20] | TEST_CLI        | console_user         | SUCCESS    | Simulation de test de log
[2025-11-20 14:16:42] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:43] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:43] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:43] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:44] | LOGIN           | &lt;                 | FAILURE    | Invalid credentials
[2025-11-20 14:16:44] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:16:44] | LOGIN           | &lt;xsl:value-of select=&quot;system-property(&#039;xsl:vendor&#039;)&quot;/&gt; | FAILURE    | Invalid credentials
[2025-11-20 14:16:44] | LOGIN           | system-property(&#039;xsl:vendor&#039;)/&gt; | FAILURE    | Invalid credentials
[2025-11-20 14:16:44] | LOGIN           | &quot;/&gt;&lt;xsl:value-of select=&quot;system-property(&#039;xsl:vendor&#039;)&quot;/&gt;&lt;!-- | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | LOGIN           | http://www.google.com/ | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | http://www.google.com:80/ | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | http://www.google.com | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | http://www.google.com/search?q=ZAP | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | http://www.google.com:80/search?q=ZAP | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | www.google.com/      | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | www.google.com:80/   | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | www.google.com       | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | www.google.com/search?q=ZAP | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | www.google.com:80/search?q=ZAP | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:29] | LOGIN           | 2428976762082341464.owasp.org | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | https://2428976762082341464.owasp.org | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | https://2428976762082341464%2eowasp%2eorg | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | 5;URL=&#039;https://2428976762082341464.owasp.org&#039; | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | URL=&#039;http://2428976762082341464.owasp.org&#039; | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | https://2428976762082341464.owasp.org/?zaproxy@example.com | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | 5;URL=&#039;https://2428976762082341464.owasp.org/?zaproxy@example.com&#039; | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | https://\2428976762082341464.owasp.org | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | http://\2428976762082341464.owasp.org | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:29] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | LOGIN           | &lt;!--#EXEC cmd=&quot;ls /&quot;--&gt; | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | &quot;&gt;&lt;!--#EXEC cmd=&quot;ls /&quot;--&gt;&lt; | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | &lt;!--#EXEC cmd=&quot;dir \&quot;--&gt; | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | &quot;&gt;&lt;!--#EXEC cmd=&quot;dir \&quot;--&gt;&lt; | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | &#039;               | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com&#039; | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | &quot;               | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com&quot; | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | ;                    | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com; | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | &#039;(              | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com&#039;( | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com AND 1=1 --  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com AND 1=2 --  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com OR 1=1 --  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com&#039; AND &#039;1&#039;=&#039;1&#039; --  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com&#039; AND &#039;1&#039;=&#039;2&#039; --  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com&#039; OR &#039;1&#039;=&#039;1&#039; --  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com UNION ALL select NULL --  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com&#039; UNION ALL select NULL --  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com&quot; UNION ALL select NULL --  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com) UNION ALL select NULL --  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com&#039;) UNION ALL select NULL --  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:30] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | zaproxy@example.com  | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Contact
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Login
[2025-11-20 14:28:31] | CSRF            | Unknown              | FAILURE    | Invalid token on Register
[2025-11-20 14:28:31] | LOGIN           | &quot;;print(chr(122).chr(97).chr(112).chr(95).chr(116).chr(111).chr(107).chr(101).chr(110));$var=&quot; | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | &#039;;print(chr(122).chr(97).chr(112).chr(95).chr(116).chr(111).chr(107).chr(101).chr(110));$var=&#039; | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | ${@print(chr(122).chr(97).chr(112).chr(95).chr(116).chr(111).chr(107).chr(101).chr(110))} | FAILURE    | Invalid credentials
[2025-11-20 14:28:31] | LOGIN           | ${@print(chr(122).chr(97).chr(112).chr(95).chr(116).chr(111).chr(107).chr(101).chr(110))}\ | FAILURE    | Invalid credentials
